"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WDFG","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11"
"US1KSKM0002","PENALOSA 0.4 N, KS US","37.72091","-98.31934","527.0","2023-11-16",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1KSKM0002","PENALOSA 0.4 N, KS US","37.72091","-98.31934","527.0","2023-11-17",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1KSKM0002","PENALOSA 0.4 N, KS US","37.72091","-98.31934","527.0","2023-11-18",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1KSKM0002","PENALOSA 0.4 N, KS US","37.72091","-98.31934","527.0","2023-11-19",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1KSKM0002","PENALOSA 0.4 N, KS US","37.72091","-98.31934","527.0","2023-11-20",,,,,"0.45",,,,,,,,,,,,,,,,,,,,,
"US1KSKM0002","PENALOSA 0.4 N, KS US","37.72091","-98.31934","527.0","2023-11-21",,,,,"0.21",,,,,,,,,,,,,,,,,,,,,
"US1KSKM0002","PENALOSA 0.4 N, KS US","37.72091","-98.31934","527.0","2023-11-22",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1KSKM0002","PENALOSA 0.4 N, KS US","37.72091","-98.31934","527.0","2023-11-23",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1KSKM0002","PENALOSA 0.4 N, KS US","37.72091","-98.31934","527.0","2023-11-24",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1KSKM0002","PENALOSA 0.4 N, KS US","37.72091","-98.31934","527.0","2023-11-25",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1KSKM0002","PENALOSA 0.4 N, KS US","37.72091","-98.31934","527.0","2023-11-26",,,,,"0.69","8.5",,,,,,,,,,,,,,,,,,,,
"US1KSKM0002","PENALOSA 0.4 N, KS US","37.72091","-98.31934","527.0","2023-11-27",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1KSKM0002","PENALOSA 0.4 N, KS US","37.72091","-98.31934","527.0","2023-11-28",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1KSKM0002","PENALOSA 0.4 N, KS US","37.72091","-98.31934","527.0","2023-11-29",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1KSKM0002","PENALOSA 0.4 N, KS US","37.72091","-98.31934","527.0","2023-11-30",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1KSKM0002","PENALOSA 0.4 N, KS US","37.72091","-98.31934","527.0","2023-12-01",,,,,"0.33",,,,,,,,,,,,,,,,,,,,,
"US1KSKM0002","PENALOSA 0.4 N, KS US","37.72091","-98.31934","527.0","2023-12-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1KSKM0002","PENALOSA 0.4 N, KS US","37.72091","-98.31934","527.0","2023-12-03",,,,,"0.02",,,,,,,,,,,,,,,,,,,,,
"US1KSKM0002","PENALOSA 0.4 N, KS US","37.72091","-98.31934","527.0","2023-12-04",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1KSKM0002","PENALOSA 0.4 N, KS US","37.72091","-98.31934","527.0","2023-12-05",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1KSKM0002","PENALOSA 0.4 N, KS US","37.72091","-98.31934","527.0","2023-12-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1KSKM0002","PENALOSA 0.4 N, KS US","37.72091","-98.31934","527.0","2023-12-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1KSKM0002","PENALOSA 0.4 N, KS US","37.72091","-98.31934","527.0","2023-12-08",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1KSKM0002","PENALOSA 0.4 N, KS US","37.72091","-98.31934","527.0","2023-12-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1KSKM0002","PENALOSA 0.4 N, KS US","37.72091","-98.31934","527.0","2023-12-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1KSKM0002","PENALOSA 0.4 N, KS US","37.72091","-98.31934","527.0","2023-12-11",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1KSKM0002","PENALOSA 0.4 N, KS US","37.72091","-98.31934","527.0","2023-12-12",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1KSKM0002","PENALOSA 0.4 N, KS US","37.72091","-98.31934","527.0","2023-12-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1KSKM0002","PENALOSA 0.4 N, KS US","37.72091","-98.31934","527.0","2023-12-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1KSKM0002","PENALOSA 0.4 N, KS US","37.72091","-98.31934","527.0","2023-12-15",,,,,"0.84",,,,,,,,,,,,,,,,,,,,,
"US1KSKM0002","PENALOSA 0.4 N, KS US","37.72091","-98.31934","527.0","2023-12-16",,,,,"0.27",,,,,,,,,,,,,,,,,,,,,
"US1KSKM0002","PENALOSA 0.4 N, KS US","37.72091","-98.31934","527.0","2023-12-17",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1KSKM0002","PENALOSA 0.4 N, KS US","37.72091","-98.31934","527.0","2023-12-18",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1KSKM0002","PENALOSA 0.4 N, KS US","37.72091","-98.31934","527.0","2023-12-19",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1KSKM0002","PENALOSA 0.4 N, KS US","37.72091","-98.31934","527.0","2023-12-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1KSKM0002","PENALOSA 0.4 N, KS US","37.72091","-98.31934","527.0","2023-12-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1KSKM0002","PENALOSA 0.4 N, KS US","37.72091","-98.31934","527.0","2023-12-22",,,,,"0.06",,,,,,,,,,,,,,,,,,,,,
"US1KSKM0002","PENALOSA 0.4 N, KS US","37.72091","-98.31934","527.0","2023-12-23",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1KSKM0002","PENALOSA 0.4 N, KS US","37.72091","-98.31934","527.0","2023-12-24",,,,,"0.51",,,,,,,,,,,,,,,,,,,,,
"US1KSKM0002","PENALOSA 0.4 N, KS US","37.72091","-98.31934","527.0","2023-12-25",,,,,"0.03",,,,,,,,,,,,,,,,,,,,,
"US1KSKM0002","PENALOSA 0.4 N, KS US","37.72091","-98.31934","527.0","2023-12-26",,,,,"0.01","0.1",,,,,,,,,,,,,,,,,,,,
"US1KSKM0002","PENALOSA 0.4 N, KS US","37.72091","-98.31934","527.0","2023-12-27",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1KSKM0002","PENALOSA 0.4 N, KS US","37.72091","-98.31934","527.0","2023-12-28",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1KSKM0002","PENALOSA 0.4 N, KS US","37.72091","-98.31934","527.0","2023-12-29",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1KSKM0002","PENALOSA 0.4 N, KS US","37.72091","-98.31934","527.0","2023-12-30",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1KSKM0002","PENALOSA 0.4 N, KS US","37.72091","-98.31934","527.0","2023-12-31",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-05-19",,,,,"0.40",,,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-05-20",,,,,"0.20",,,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-05-21",,,,,"0.07",,,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-05-22",,,,,"0.03",,,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-05-31",,,,,"0.03",,,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-06-05",,,,,"0.02",,,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-06-06",,,,,"0.10",,,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-06-30",,,,,"0.37",,,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-07-04",,,,,"0.02",,,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-07-13",,,,,"0.29",,,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-07-14",,,,,"0.05",,,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-07-22",,,,,"0.03",,,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-07-27",,,,,"0.02",,,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-08-01",,,,,"0.04",,,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-08-08",,,,,"0.26",,,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-08-09",,,,,"0.06",,,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-08-11",,,,,"0.05",,,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-08-18",,,,,"0.02",,,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-08-19",,,,,"0.06",,,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-08-22",,,,,"0.10",,,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-08-24",,,,,"0.02",,,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-08-26",,,,,"0.16",,,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-08-27",,,,,"0.03",,,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-08-29",,,,,"0.03",,,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-09-11",,,,,"0.00",,,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-09-12",,,,,"0.56",,,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-09-13",,,,,"0.35",,,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-09-16",,,,,"0.10",,,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-09-21",,,,,"0.04",,,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-09-27",,,,,"0.10",,,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-10-03",,,,,"0.04",,,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-10-04",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-10-05",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-10-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-10-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-10-08",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-10-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-10-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-10-11",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-10-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-10-15",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-10-16",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-10-17",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-10-18",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-10-19",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-10-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-10-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-10-22",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-10-23",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-10-24",,,,,"0.02",,,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-10-25",,,,,"0.02",,,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-10-26",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-10-27",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-10-28",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-10-29",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-10-30",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-10-31",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-11-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-11-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-11-03",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-11-04",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-11-05",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-11-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-11-08",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-11-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-11-11",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-11-12",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-11-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-11-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-11-15",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-11-16",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-11-17",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-11-19",,,,,"0.02",,,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-11-20",,,,,"0.09",,,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-11-21",,,,,"0.03",,,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-11-22",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-11-23",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-11-24",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-11-25",,,,,"0.20",,,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-11-26",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-11-27",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-11-29",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,,
"US1NMTR0019","MOUNTAINAIR 4.8 WNW, NM US","34.54085","-106.322716","2095.8","2023-11-30",,,,,"0.20",,,,,,,,,,,,,,,,,,,,,
"US1COCH0028","CHEYENNE WELLS 1.6 N, CO US","38.841883","-102.349287","1296.0","2023-01-03",,,,,"0.19",,,,,,,,,,,,,,,,,,,,,
"US1COCH0028","CHEYENNE WELLS 1.6 N, CO US","38.841883","-102.349287","1296.0","2023-01-12",,,,,"0.06",,,,,,,,,,,,,,,,,,,,,
"US1COCH0028","CHEYENNE WELLS 1.6 N, CO US","38.841883","-102.349287","1296.0","2023-01-19",,,,,"0.41",,,,,,,,,,,,,,,,,,,,,
"US1COCH0028","CHEYENNE WELLS 1.6 N, CO US","38.841883","-102.349287","1296.0","2023-01-22",,,,,"0.61",,,,,,,,,,,,,,,,,,,,,
"US1COCH0028","CHEYENNE WELLS 1.6 N, CO US","38.841883","-102.349287","1296.0","2023-02-14",,,,,"0.24",,,,,,,,,,,,,,,,,,,,,
"US1COCH0028","CHEYENNE WELLS 1.6 N, CO US","38.841883","-102.349287","1296.0","2023-02-16",,,,,"0.25",,,,,,,,,,,,,,,,,,,,,
"US1COCH0028","CHEYENNE WELLS 1.6 N, CO US","38.841883","-102.349287","1296.0","2023-02-23",,,,,"0.04",,,,,,,,,,,,,,,,,,,,,
"US1COCH0028","CHEYENNE WELLS 1.6 N, CO US","38.841883","-102.349287","1296.0","2023-03-04",,,,,"0.05",,,,,,,,,,,,,,,,,,,,,
"US1COCH0028","CHEYENNE WELLS 1.6 N, CO US","38.841883","-102.349287","1296.0","2023-03-25",,,,,"0.10",,,,,,,,,,,,,,,,,,,,,
"US1COCH0028","CHEYENNE WELLS 1.6 N, CO US","38.841883","-102.349287","1296.0","2023-04-15",,,,,"0.27",,,,,,,,,,,,,,,,,,,,,
"US1COCH0028","CHEYENNE WELLS 1.6 N, CO US","38.841883","-102.349287","1296.0","2023-04-16",,,,,"0.04",,,,,,,,,,,,,,,,,,,,,
"US1COCH0028","CHEYENNE WELLS 1.6 N, CO US","38.841883","-102.349287","1296.0","2023-04-26",,,,,"0.42",,,,,,,,,,,,,,,,,,,,,
"US1COCH0028","CHEYENNE WELLS 1.6 N, CO US","38.841883","-102.349287","1296.0","2023-04-27",,,,,"0.25",,,,,,,,,,,,,,,,,,,,,
"US1COCH0028","CHEYENNE WELLS 1.6 N, CO US","38.841883","-102.349287","1296.0","2023-04-28",,,,,"0.10",,,,,,,,,,,,,,,,,,,,,
"US1COCH0028","CHEYENNE WELLS 1.6 N, CO US","38.841883","-102.349287","1296.0","2023-05-05",,,,,"0.08",,,,,,,,,,,,,,,,,,,,,
"US1COCH0028","CHEYENNE WELLS 1.6 N, CO US","38.841883","-102.349287","1296.0","2023-05-06",,,,,"0.02",,,,,,,,,,,,,,,,,,,,,
"US1COCH0028","CHEYENNE WELLS 1.6 N, CO US","38.841883","-102.349287","1296.0","2023-05-09",,,,,"0.05",,,,,,,,,,,,,,,,,,,,,
"US1COCH0028","CHEYENNE WELLS 1.6 N, CO US","38.841883","-102.349287","1296.0","2023-05-11",,,,,"1.43",,,,,,,,,,,,,,,,,,,,,
"US1COCH0028","CHEYENNE WELLS 1.6 N, CO US","38.841883","-102.349287","1296.0","2023-05-12",,,,,"0.89",,,,,,,,,,,,,,,,,,,,,
"US1COCH0028","CHEYENNE WELLS 1.6 N, CO US","38.841883","-102.349287","1296.0","2023-05-14",,,,,"0.02",,,,,,,,,,,,,,,,,,,,,
"US1COCH0028","CHEYENNE WELLS 1.6 N, CO US","38.841883","-102.349287","1296.0","2023-05-15",,,,,"0.04",,,,,,,,,,,,,,,,,,,,,
"US1COCH0028","CHEYENNE WELLS 1.6 N, CO US","38.841883","-102.349287","1296.0","2023-05-16",,,,,"0.03",,,,,,,,,,,,,,,,,,,,,
"US1COCH0028","CHEYENNE WELLS 1.6 N, CO US","38.841883","-102.349287","1296.0","2023-05-17",,,,,"0.03",,,,,,,,,,,,,,,,,,,,,
"US1COCH0028","CHEYENNE WELLS 1.6 N, CO US","38.841883","-102.349287","1296.0","2023-05-18",,,,,"0.09",,,,,,,,,,,,,,,,,,,,,
"US1COCH0028","CHEYENNE WELLS 1.6 N, CO US","38.841883","-102.349287","1296.0","2023-05-19",,,,,"0.62",,,,,,,,,,,,,,,,,,,,,
"US1COCH0028","CHEYENNE WELLS 1.6 N, CO US","38.841883","-102.349287","1296.0","2023-05-20",,,,,"0.03",,,,,,,,,,,,,,,,,,,,,
"US1COCH0028","CHEYENNE WELLS 1.6 N, CO US","38.841883","-102.349287","1296.0","2023-05-22",,,,,"0.13",,,,,,,,,,,,,,,,,,,,,
"US1COCH0028","CHEYENNE WELLS 1.6 N, CO US","38.841883","-102.349287","1296.0","2023-05-23",,,,,"0.02",,,,,,,,,,,,,,,,,,,,,
"US1COCH0028","CHEYENNE WELLS 1.6 N, CO US","38.841883","-102.349287","1296.0","2023-05-24",,,,,"0.02",,,,,,,,,,,,,,,,,,,,,
"US1COCH0028","CHEYENNE WELLS 1.6 N, CO US","38.841883","-102.349287","1296.0","2023-05-25",,,,,"0.15",,,,,,,,,,,,,,,,,,,,,
"US1COCH0028","CHEYENNE WELLS 1.6 N, CO US","38.841883","-102.349287","1296.0","2023-05-26",,,,,"0.02",,,,,,,,,,,,,,,,,,,,,
"US1COCH0028","CHEYENNE WELLS 1.6 N, CO US","38.841883","-102.349287","1296.0","2023-05-28",,,,,"0.03",,,,,,,,,,,,,,,,,,,,,
"US1COCH0028","CHEYENNE WELLS 1.6 N, CO US","38.841883","-102.349287","1296.0","2023-05-29",,,,,"0.06",,,,,,,,,,,,,,,,,,,,,
